"SLNO","mart_name","year","month","product","sales","product ID"
"499","Mart A","2019","7","Rice Flour","864","PRD11"
"500","Mart A","2019","8","Rice Flour","791","PRD11"
"501","Mart A","2019","9","Rice Flour","697","PRD11"
"502","Mart A","2019","10","Rice Flour","731","PRD11"
"503","Mart A","2019","11","Rice Flour","708","PRD11"
"504","Mart A","2019","12","Rice Flour","505","PRD11"
"505","Mart A","2020","1","Rice Flour","470","PRD11"
"506","Mart A","2020","2","Rice Flour","510","PRD11"
"507","Mart A","2020","3","Rice Flour","641","PRD11"
"508","Mart A","2020","4","Rice Flour","748","PRD11"
"509","Mart A","2020","5","Rice Flour","829","PRD11"
"510","Mart A","2020","6","Rice Flour","838","PRD11"
"511","Mart A","2020","7","Rice Flour","984","PRD11"
"512","Mart A","2020","8","Rice Flour","828","PRD11"
"513","Mart A","2020","9","Rice Flour","785","PRD11"
"514","Mart A","2020","10","Rice Flour","693","PRD11"
"515","Mart A","2020","11","Rice Flour","763","PRD11"
"516","Mart A","2020","12","Rice Flour","540","PRD11"
"517","Mart A","2021","1","Rice Flour","521","PRD11"
"518","Mart A","2021","2","Rice Flour","522","PRD11"
"519","Mart A","2021","3","Rice Flour","731","PRD11"
"520","Mart A","2021","4","Rice Flour","810","PRD11"
"521","Mart A","2021","5","Rice Flour","904","PRD11"
"522","Mart A","2021","6","Rice Flour","941","PRD11"
"523","Mart A","2021","7","Rice Flour","981","PRD11"
"524","Mart A","2021","8","Rice Flour","839","PRD11"
"525","Mart A","2021","9","Rice Flour","804","PRD11"
"526","Mart A","2021","10","Rice Flour","721","PRD11"
"527","Mart A","2021","11","Rice Flour","823","PRD11"
"528","Mart A","2021","12","Rice Flour","580","PRD11"
"529","Mart A","2018","1","Wheat","561","PRD12"
"530","Mart A","2018","2","Wheat","519","PRD12"
"531","Mart A","2018","3","Wheat","730","PRD12"
"532","Mart A","2018","4","Wheat","781","PRD12"
"533","Mart A","2018","5","Wheat","854","PRD12"
"534","Mart A","2018","6","Wheat","950","PRD12"
"535","Mart A","2018","7","Wheat","1050","PRD12"
"536","Mart A","2018","8","Wheat","910","PRD12"
"537","Mart A","2018","9","Wheat","809","PRD12"
"538","Mart A","2018","10","Wheat","767","PRD12"
"539","Mart A","2018","11","Wheat","793","PRD12"
"540","Mart A","2018","12","Wheat","562","PRD12"
"541","Mart A","2019","1","Wheat","632","PRD12"
"542","Mart A","2019","2","Wheat","599","PRD12"
"543","Mart A","2019","3","Wheat","796","PRD12"
"544","Mart A","2019","4","Wheat","896","PRD12"
"545","Mart A","2019","5","Wheat","1039","PRD12"
"546","Mart A","2019","6","Wheat","1089","PRD12"
"547","Mart A","2019","7","Wheat","1065","PRD12"
"548","Mart A","2019","8","Wheat","1059","PRD12"
"549","Mart A","2019","9","Wheat","937","PRD12"
"550","Mart A","2019","10","Wheat","846","PRD12"
"551","Mart A","2019","11","Wheat","887","PRD12"
"552","Mart A","2019","12","Wheat","667","PRD12"
"553","Mart A","2020","1","Wheat","625","PRD12"
"554","Mart A","2020","2","Wheat","641","PRD12"
"555","Mart A","2020","3","Wheat","784","PRD12"
"556","Mart A","2020","4","Wheat","950","PRD12"
"557","Mart A","2020","5","Wheat","991","PRD12"
"558","Mart A","2020","6","Wheat","1029","PRD12"
"559","Mart A","2020","7","Wheat","1222","PRD12"
"560","Mart A","2020","8","Wheat","1087","PRD12"
"561","Mart A","2020","9","Wheat","989","PRD12"
"562","Mart A","2020","10","Wheat","910","PRD12"
"563","Mart A","2020","11","Wheat","921","PRD12"
"564","Mart A","2020","12","Wheat","696","PRD12"
"565","Mart A","2021","1","Wheat","675","PRD12"
"566","Mart A","2021","2","Wheat","652","PRD12"
"567","Mart A","2021","3","Wheat","884","PRD12"
"568","Mart A","2021","4","Wheat","1023","PRD12"
"569","Mart A","2021","5","Wheat","1172","PRD12"
"570","Mart A","2021","6","Wheat","1159","PRD12"
"571","Mart A","2021","7","Wheat","1321","PRD12"
"572","Mart A","2021","8","Wheat","1173","PRD12"
"573","Mart A","2021","9","Wheat","1065","PRD12"
"574","Mart A","2021","10","Wheat","1006","PRD12"
"575","Mart A","2021","11","Wheat","1026","PRD12"
"576","Mart A","2021","12","Wheat","754","PRD12"
"577","Mart A","2018","1","Black Pepper","1336","PRD13"
"578","Mart A","2018","2","Black Pepper","1330","PRD13"
"579","Mart A","2018","3","Black Pepper","1738","PRD13"
"580","Mart A","2018","4","Black Pepper","2013","PRD13"
"581","Mart A","2018","5","Black Pepper","2323","PRD13"
"582","Mart A","2018","6","Black Pepper","2295","PRD13"
"583","Mart A","2018","7","Black Pepper","2511","PRD13"
"584","Mart A","2018","8","Black Pepper","2271","PRD13"
"585","Mart A","2018","9","Black Pepper","2049","PRD13"
"586","Mart A","2018","10","Black Pepper","1832","PRD13"
"587","Mart A","2018","11","Black Pepper","2015","PRD13"
"588","Mart A","2018","12","Black Pepper","1468","PRD13"
"589","Mart A","2019","1","Black Pepper","1549","PRD13"
"590","Mart A","2019","2","Black Pepper","1483","PRD13"
"591","Mart A","2019","3","Black Pepper","2050","PRD13"
"592","Mart A","2019","4","Black Pepper","2280","PRD13"
"593","Mart A","2019","5","Black Pepper","2654","PRD13"
"594","Mart A","2019","6","Black Pepper","2695","PRD13"
"595","Mart A","2019","7","Black Pepper","2879","PRD13"
"596","Mart A","2019","8","Black Pepper","2508","PRD13"
"597","Mart A","2019","9","Black Pepper","2253","PRD13"
"598","Mart A","2019","10","Black Pepper","2240","PRD13"
"599","Mart A","2019","11","Black Pepper","2303","PRD13"
"600","Mart A","2019","12","Black Pepper","1723","PRD13"
"601","Mart A","2020","1","Black Pepper","1646","PRD13"
"602","Mart A","2020","2","Black Pepper","1676","PRD13"
"603","Mart A","2020","3","Black Pepper","2168","PRD13"
"604","Mart A","2020","4","Black Pepper","2339","PRD13"
"605","Mart A","2020","5","Black Pepper","2713","PRD13"
"606","Mart A","2020","6","Black Pepper","2696","PRD13"
"607","Mart A","2020","7","Black Pepper","3048","PRD13"
"608","Mart A","2020","8","Black Pepper","2704","PRD13"
"609","Mart A","2020","9","Black Pepper","2401","PRD13"
"610","Mart A","2020","10","Black Pepper","2426","PRD13"
"611","Mart A","2020","11","Black Pepper","2447","PRD13"
"612","Mart A","2020","12","Black Pepper","1702","PRD13"
"613","Mart A","2021","1","Black Pepper","1728","PRD13"
"614","Mart A","2021","2","Black Pepper","1791","PRD13"
"615","Mart A","2021","3","Black Pepper","2212","PRD13"
"616","Mart A","2021","4","Black Pepper","2711","PRD13"
"617","Mart A","2021","5","Black Pepper","2905","PRD13"
"618","Mart A","2021","6","Black Pepper","3044","PRD13"
"619","Mart A","2021","7","Black Pepper","3382","PRD13"
"620","Mart A","2021","8","Black Pepper","2821","PRD13"
"621","Mart A","2021","9","Black Pepper","2663","PRD13"
"622","Mart A","2021","10","Black Pepper","2464","PRD13"
"623","Mart A","2021","11","Black Pepper","2595","PRD13"
"624","Mart A","2021","12","Black Pepper","1974","PRD13"
"625","Mart A","2018","1","Cardamom","620","PRD14"
"626","Mart A","2018","2","Cardamom","635","PRD14"
"627","Mart A","2018","3","Cardamom","851","PRD14"
"628","Mart A","2018","4","Cardamom","903","PRD14"
"629","Mart A","2018","5","Cardamom","1052","PRD14"
"630","Mart A","2018","6","Cardamom","1033","PRD14"
"631","Mart A","2018","7","Cardamom","1247","PRD14"
"632","Mart A","2018","8","Cardamom","1078","PRD14"
"633","Mart A","2018","9","Cardamom","944","PRD14"
"634","Mart A","2018","10","Cardamom","934","PRD14"
"635","Mart A","2018","11","Cardamom","998","PRD14"
"636","Mart A","2018","12","Cardamom","702","PRD14"
"637","Mart A","2019","1","Cardamom","730","PRD14"
"638","Mart A","2019","2","Cardamom","741","PRD14"
"639","Mart A","2019","3","Cardamom","983","PRD14"
"640","Mart A","2019","4","Cardamom","1061","PRD14"
"641","Mart A","2019","5","Cardamom","1285","PRD14"
"642","Mart A","2019","6","Cardamom","1278","PRD14"
"643","Mart A","2019","7","Cardamom","1427","PRD14"
"644","Mart A","2019","8","Cardamom","1262","PRD14"
"645","Mart A","2019","9","Cardamom","1110","PRD14"
"646","Mart A","2019","10","Cardamom","1022","PRD14"
"647","Mart A","2019","11","Cardamom","1142","PRD14"
"648","Mart A","2019","12","Cardamom","841","PRD14"
"649","Mart A","2020","1","Cardamom","724","PRD14"
"650","Mart A","2020","2","Cardamom","779","PRD14"
"651","Mart A","2020","3","Cardamom","1013","PRD14"
"652","Mart A","2020","4","Cardamom","1203","PRD14"
"653","Mart A","2020","5","Cardamom","1233","PRD14"
"654","Mart A","2020","6","Cardamom","1281","PRD14"
"655","Mart A","2020","7","Cardamom","1463","PRD14"
"656","Mart A","2020","8","Cardamom","1328","PRD14"
"657","Mart A","2020","9","Cardamom","1168","PRD14"
"658","Mart A","2020","10","Cardamom","1101","PRD14"
"659","Mart A","2020","11","Cardamom","1158","PRD14"
"660","Mart A","2020","12","Cardamom","837","PRD14"
"661","Mart A","2021","1","Cardamom","896","PRD14"
"662","Mart A","2021","2","Cardamom","810","PRD14"
"663","Mart A","2021","3","Cardamom","1054","PRD14"
"664","Mart A","2021","4","Cardamom","1221","PRD14"
"665","Mart A","2021","5","Cardamom","1387","PRD14"
"666","Mart A","2021","6","Cardamom","1424","PRD14"
"667","Mart A","2021","7","Cardamom","1623","PRD14"
"668","Mart A","2021","8","Cardamom","1426","PRD14"
"669","Mart A","2021","9","Cardamom","1279","PRD14"
"670","Mart A","2021","10","Cardamom","1263","PRD14"
"671","Mart A","2021","11","Cardamom","1269","PRD14"
"672","Mart A","2021","12","Cardamom","972","PRD14"
"673","Mart A","2018","1","Cloves","740","PRD15"
"674","Mart A","2018","2","Cloves","724","PRD15"
"675","Mart A","2018","3","Cloves","1051","PRD15"
"676","Mart A","2018","4","Cloves","1134","PRD15"
"677","Mart A","2018","5","Cloves","1259","PRD15"
"678","Mart A","2018","6","Cloves","1273","PRD15"
"679","Mart A","2018","7","Cloves","1384","PRD15"
"680","Mart A","2018","8","Cloves","1267","PRD15"
"681","Mart A","2018","9","Cloves","1160","PRD15"
"682","Mart A","2018","10","Cloves","1070","PRD15"
"683","Mart A","2018","11","Cloves","1178","PRD15"
"684","Mart A","2018","12","Cloves","861","PRD15"
"685","Mart A","2019","1","Cloves","829","PRD15"
"686","Mart A","2019","2","Cloves","852","PRD15"
"687","Mart A","2019","3","Cloves","1164","PRD15"
"688","Mart A","2019","4","Cloves","1316","PRD15"
"689","Mart A","2019","5","Cloves","1421","PRD15"
"690","Mart A","2019","6","Cloves","1452","PRD15"
"691","Mart A","2019","7","Cloves","1610","PRD15"
"692","Mart A","2019","8","Cloves","1458","PRD15"
"693","Mart A","2019","9","Cloves","1278","PRD15"
"694","Mart A","2019","10","Cloves","1305","PRD15"
"695","Mart A","2019","11","Cloves","1280","PRD15"
"696","Mart A","2019","12","Cloves","975","PRD15"
"697","Mart A","2020","1","Cloves","878","PRD15"
"698","Mart A","2020","2","Cloves","930","PRD15"
"699","Mart A","2020","3","Cloves","1176","PRD15"
"700","Mart A","2020","4","Cloves","1324","PRD15"
"701","Mart A","2020","5","Cloves","1595","PRD15"
"702","Mart A","2020","6","Cloves","1545","PRD15"
"703","Mart A","2020","7","Cloves","1683","PRD15"
"704","Mart A","2020","8","Cloves","1531","PRD15"
"705","Mart A","2020","9","Cloves","1339","PRD15"
"706","Mart A","2020","10","Cloves","1304","PRD15"
"707","Mart A","2020","11","Cloves","1338","PRD15"
"708","Mart A","2020","12","Cloves","992","PRD15"
"709","Mart A","2021","1","Cloves","966","PRD15"
"710","Mart A","2021","2","Cloves","986","PRD15"
"711","Mart A","2021","3","Cloves","1347","PRD15"
"712","Mart A","2021","4","Cloves","1470","PRD15"
"713","Mart A","2021","5","Cloves","1569","PRD15"
"714","Mart A","2021","6","Cloves","1576","PRD15"
"715","Mart A","2021","7","Cloves","1865","PRD15"
"716","Mart A","2021","8","Cloves","1679","PRD15"
"717","Mart A","2021","9","Cloves","1516","PRD15"
"718","Mart A","2021","10","Cloves","1385","PRD15"
"719","Mart A","2021","11","Cloves","1431","PRD15"
"720","Mart A","2021","12","Cloves","1135","PRD15"
"721","Mart A","2018","1","Ginger","666","PRD16"
"722","Mart A","2018","2","Ginger","658","PRD16"
"723","Mart A","2018","3","Ginger","845","PRD16"
"724","Mart A","2018","4","Ginger","917","PRD16"
"725","Mart A","2018","5","Ginger","1023","PRD16"
"726","Mart A","2018","6","Ginger","1114","PRD16"
"727","Mart A","2018","7","Ginger","1157","PRD16"
"728","Mart A","2018","8","Ginger","1072","PRD16"
"729","Mart A","2018","9","Ginger","953","PRD16"
"730","Mart A","2018","10","Ginger","856","PRD16"
"731","Mart A","2018","11","Ginger","950","PRD16"
"732","Mart A","2018","12","Ginger","694","PRD16"
"733","Mart A","2019","1","Ginger","685","PRD16"
"734","Mart A","2019","2","Ginger","721","PRD16"
"735","Mart A","2019","3","Ginger","954","PRD16"
"736","Mart A","2019","4","Ginger","1092","PRD16"
"737","Mart A","2019","5","Ginger","1248","PRD16"
"738","Mart A","2019","6","Ginger","1194","PRD16"
"739","Mart A","2019","7","Ginger","1381","PRD16"
"740","Mart A","2019","8","Ginger","1236","PRD16"
"741","Mart A","2019","9","Ginger","1074","PRD16"
"742","Mart A","2019","10","Ginger","1137","PRD16"
"743","Mart A","2019","11","Ginger","1073","PRD16"
"744","Mart A","2019","12","Ginger","805","PRD16"
"745","Mart A","2020","1","Ginger","790","PRD16"
"746","Mart A","2020","2","Ginger","818","PRD16"
"747","Mart A","2020","3","Ginger","1039","PRD16"
"748","Mart A","2020","4","Ginger","1192","PRD16"
"749","Mart A","2020","5","Ginger","1309","PRD16"
"750","Mart A","2020","6","Ginger","1294","PRD16"
"751","Mart A","2020","7","Ginger","1507","PRD16"
"752","Mart A","2020","8","Ginger","1276","PRD16"
"753","Mart A","2020","9","Ginger","1142","PRD16"
"754","Mart A","2020","10","Ginger","1065","PRD16"
"755","Mart A","2020","11","Ginger","1151","PRD16"
"756","Mart A","2020","12","Ginger","859","PRD16"
"757","Mart A","2021","1","Ginger","819","PRD16"
"758","Mart A","2021","2","Ginger","806","PRD16"
"759","Mart A","2021","3","Ginger","1093","PRD16"
"760","Mart A","2021","4","Ginger","1288","PRD16"
"761","Mart A","2021","5","Ginger","1338","PRD16"
"762","Mart A","2021","6","Ginger","1441","PRD16"
"763","Mart A","2021","7","Ginger","1544","PRD16"
"764","Mart A","2021","8","Ginger","1326","PRD16"
"765","Mart A","2021","9","Ginger","1265","PRD16"
"766","Mart A","2021","10","Ginger","1171","PRD16"
"767","Mart A","2021","11","Ginger","1198","PRD16"
"768","Mart A","2021","12","Ginger","911","PRD16"
"769","Mart A","2018","1","Red Chillies","1275","PRD17"
"770","Mart A","2018","2","Red Chillies","1290","PRD17"
"771","Mart A","2018","3","Red Chillies","1653","PRD17"
"772","Mart A","2018","4","Red Chillies","1930","PRD17"
"773","Mart A","2018","5","Red Chillies","2100","PRD17"
"774","Mart A","2018","6","Red Chillies","2121","PRD17"
"775","Mart A","2018","7","Red Chillies","2415","PRD17"
"776","Mart A","2018","8","Red Chillies","2191","PRD17"
"777","Mart A","2018","9","Red Chillies","1920","PRD17"
"778","Mart A","2018","10","Red Chillies","1794","PRD17"
"779","Mart A","2018","11","Red Chillies","1897","PRD17"
"780","Mart A","2018","12","Red Chillies","1425","PRD17"
"781","Mart A","2019","1","Red Chillies","1521","PRD17"
"782","Mart A","2019","2","Red Chillies","1477","PRD17"
"783","Mart A","2019","3","Red Chillies","2001","PRD17"
"784","Mart A","2019","4","Red Chillies","2228","PRD17"
"785","Mart A","2019","5","Red Chillies","2439","PRD17"
"786","Mart A","2019","6","Red Chillies","2519","PRD17"
"787","Mart A","2019","7","Red Chillies","2788","PRD17"
"788","Mart A","2019","8","Red Chillies","2414","PRD17"
"789","Mart A","2019","9","Red Chillies","2201","PRD17"
"790","Mart A","2019","10","Red Chillies","2110","PRD17"
"791","Mart A","2019","11","Red Chillies","2177","PRD17"
"792","Mart A","2019","12","Red Chillies","1583","PRD17"
"793","Mart A","2020","1","Red Chillies","1543","PRD17"
"794","Mart A","2020","2","Red Chillies","1557","PRD17"
"795","Mart A","2020","3","Red Chillies","2031","PRD17"
"796","Mart A","2020","4","Red Chillies","2293","PRD17"
"797","Mart A","2020","5","Red Chillies","2601","PRD17"
"798","Mart A","2020","6","Red Chillies","2578","PRD17"
"799","Mart A","2020","7","Red Chillies","2874","PRD17"
"800","Mart A","2020","8","Red Chillies","2540","PRD17"
"801","Mart A","2020","9","Red Chillies","2321","PRD17"
"802","Mart A","2020","10","Red Chillies","2245","PRD17"
"803","Mart A","2020","11","Red Chillies","2296","PRD17"
"804","Mart A","2020","12","Red Chillies","1690","PRD17"
"805","Mart A","2021","1","Red Chillies","1689","PRD17"
"806","Mart A","2021","2","Red Chillies","1763","PRD17"
"807","Mart A","2021","3","Red Chillies","2216","PRD17"
"808","Mart A","2021","4","Red Chillies","2560","PRD17"
"809","Mart A","2021","5","Red Chillies","2731","PRD17"
"810","Mart A","2021","6","Red Chillies","2789","PRD17"
"811","Mart A","2021","7","Red Chillies","3097","PRD17"
"812","Mart A","2021","8","Red Chillies","2685","PRD17"
"813","Mart A","2021","9","Red Chillies","2519","PRD17"
"814","Mart A","2021","10","Red Chillies","2451","PRD17"
"815","Mart A","2021","11","Red Chillies","2604","PRD17"
"816","Mart A","2021","12","Red Chillies","1918","PRD17"
"817","Mart A","2018","1","Tamarind","447","PRD18"
"818","Mart A","2018","2","Tamarind","425","PRD18"
"819","Mart A","2018","3","Tamarind","613","PRD18"
"820","Mart A","2018","4","Tamarind","730","PRD18"
"821","Mart A","2018","5","Tamarind","726","PRD18"
"822","Mart A","2018","6","Tamarind","817","PRD18"
"823","Mart A","2018","7","Tamarind","866","PRD18"
"824","Mart A","2018","8","Tamarind","766","PRD18"
"825","Mart A","2018","9","Tamarind","713","PRD18"
"826","Mart A","2018","10","Tamarind","680","PRD18"
"827","Mart A","2018","11","Tamarind","731","PRD18"
"828","Mart A","2018","12","Tamarind","494","PRD18"
"829","Mart A","2019","1","Tamarind","555","PRD18"
"830","Mart A","2019","2","Tamarind","473","PRD18"
"831","Mart A","2019","3","Tamarind","779","PRD18"
"832","Mart A","2019","4","Tamarind","800","PRD18"
"833","Mart A","2019","5","Tamarind","866","PRD18"
"834","Mart A","2019","6","Tamarind","897","PRD18"
"835","Mart A","2019","7","Tamarind","990","PRD18"
"836","Mart A","2019","8","Tamarind","880","PRD18"
"837","Mart A","2019","9","Tamarind","793","PRD18"
"838","Mart A","2019","10","Tamarind","809","PRD18"
"839","Mart A","2019","11","Tamarind","810","PRD18"
"840","Mart A","2019","12","Tamarind","590","PRD18"
"841","Mart A","2020","1","Tamarind","571","PRD18"
"842","Mart A","2020","2","Tamarind","562","PRD18"
"843","Mart A","2020","3","Tamarind","720","PRD18"
"844","Mart A","2020","4","Tamarind","823","PRD18"
"845","Mart A","2020","5","Tamarind","890","PRD18"
"846","Mart A","2020","6","Tamarind","951","PRD18"
"847","Mart A","2020","7","Tamarind","1104","PRD18"
"848","Mart A","2020","8","Tamarind","926","PRD18"
"849","Mart A","2020","9","Tamarind","812","PRD18"
"850","Mart A","2020","10","Tamarind","810","PRD18"
